Sample,Timestamp_us,Intensity
7962,1990750,486
7963,1991000,488
7964,1991250,487
7965,1991500,483
7966,1991750,487
7967,1992000,487
7968,1992250,483
7969,1992500,484
7970,1992750,491
7971,1993000,484
7972,1993250,483
7973,1993500,484
7974,1993750,488
7975,1994000,495
7976,1994250,491
7977,1994500,487
7978,1994750,478
7979,1995000,487
7980,1995250,486
7981,1995500,484
7982,1995750,478
7983,1996000,491
7984,1996250,490
7985,1996500,488
7986,1996750,482
7987,1997000,484
7988,1997250,485
7989,1997500,486
7990,1997750,483
7991,1998000,484
7992,1998250,484
7993,1998500,492
7994,1998750,486
7995,1999000,491
7996,1999250,490
7997,1999500,491
7998,1999750,486
7999,2000000,487
8000,2000250,486
8001,2000500,495
8002,2000750,486
8003,2001000,488
8004,2001250,484
8005,2001500,492
8006,2001750,490
8007,2002000,488
8008,2002250,484
8009,2002500,490
8010,2002750,486
8011,2003000,487
8012,2003250,492
8013,2003500,483
8014,2003750,486
8015,2004000,481
8016,2004250,481
8017,2004500,483
8018,2004750,482
8019,2005000,482
8020,2005250,482
8021,2005500,481
8022,2005750,478
8023,2006000,482
8024,2006250,481
8025,2006500,481
8026,2006750,484
8027,2007000,483
8028,2007250,492
8029,2007500,491
8030,2007750,492
8031,2008000,486
8032,2008250,487
8033,2008500,492
8034,2008750,491
8035,2009000,488
8036,2009250,488
8037,2009500,485
8038,2009750,484
8039,2010000,490
8040,2010250,484
8041,2010500,487
8042,2010750,484
8043,2011000,480
8044,2011250,483
8045,2011500,482
8046,2011750,493
8047,2012000,490
8048,2012250,492
8049,2012500,487
8050,2012750,486
8051,2013000,481
8052,2013250,485
8053,2013500,484
8054,2013750,481
8055,2014000,482
8056,2014250,490
8057,2014500,480
8058,2014750,485
8059,2015000,480
8060,2015250,488
8061,2015500,480
8062,2015750,481
8063,2016000,486
8064,2016250,485
8065,2016500,482
8066,2016750,475
8067,2017000,476
8068,2017250,481
8069,2017500,478
8070,2017750,480
8071,2018000,476
8072,2018250,479
8073,2018500,474
8074,2018750,481
8075,2019000,478
8076,2019250,479
8077,2019500,481
8078,2019750,476
8079,2020000,472
8080,2020250,471
8081,2020500,469
8082,2020750,470
8083,2021000,474
8084,2021250,469
8085,2021500,468
8086,2021750,471
8087,2022000,472
8088,2022250,472
8089,2022500,476
8090,2022750,472
8091,2023000,478
8092,2023250,465
8093,2023500,471
8094,2023750,474
8095,2024000,465
8096,2024250,470
8097,2024500,470
8098,2024750,472
8099,2025000,476
8100,2025250,475
8101,2025500,478
8102,2025750,471
8103,2026000,471
8104,2026250,479
8105,2026500,472
8106,2026750,478
8107,2027000,476
8108,2027250,473
8109,2027500,475
8110,2027750,481
8111,2028000,476
8112,2028250,476
8113,2028500,468
8114,2028750,472
8115,2029000,470
8116,2029250,469
8117,2029500,468
8118,2029750,468
8119,2030000,470
8120,2030250,471
8121,2030500,468
8122,2030750,468
8123,2031000,472
8124,2031250,471
8125,2031500,466
8126,2031750,470
8127,2032000,472
8128,2032250,476
8129,2032500,470
8130,2032750,470
8131,2033000,480
8132,2033250,476
8133,2033500,479
8134,2033750,476
8135,2034000,475
8136,2034250,480
8137,2034500,479
8138,2034750,476
8139,2035000,472
8140,2035250,478
8141,2035500,478
8142,2035750,475
8143,2036000,476
8144,2036250,475
8145,2036500,478
8146,2036750,480
8147,2037000,479
8148,2037250,472
8149,2037500,478
8150,2037750,476
8151,2038000,475
8152,2038250,474
8153,2038500,480
8154,2038750,475
8155,2039000,479
8156,2039250,471
8157,2039500,480
8158,2039750,478
8159,2040000,471
8160,2040250,474
8161,2040500,475
8162,2040750,478
8163,2041000,475
8164,2041250,475
8165,2041500,481
8166,2041750,468
8167,2042000,480
8168,2042250,466
8169,2042500,471
8170,2042750,478
8171,2043000,483
8172,2043250,470
8173,2043500,483
8174,2043750,479
8175,2044000,479
8176,2044250,479
8177,2044500,480
8178,2044750,482
8179,2045000,474
8180,2045250,480
8181,2045500,479
8182,2045750,479
8183,2046000,487
8184,2046250,480
8185,2046500,484
8186,2046750,482
8187,2047000,479
8188,2047250,480
8189,2047500,483
8190,2047750,488
8191,2048000,481
8192,2048250,480
8193,2048500,476
8194,2048750,475
8195,2049000,485
8196,2049250,487
8197,2049500,488
8198,2049750,491
8199,2050000,488
8200,2050250,492
8201,2050500,484
8202,2050750,483
8203,2051000,487
8204,2051250,484
8205,2051500,490
8206,2051750,488
8207,2052000,483
8208,2052250,483
8209,2052500,484
8210,2052750,483
8211,2053000,488
8212,2053250,482
8213,2053500,486
8214,2053750,488
8215,2054000,486
8216,2054250,491
8217,2054500,497
8218,2054750,497
8219,2055000,490
8220,2055250,488
8221,2055500,487
8222,2055750,485
8223,2056000,485
8224,2056250,492
8225,2056500,483
8226,2056750,492
8227,2057000,486
8228,2057250,488
8229,2057500,483
8230,2057750,487
8231,2058000,487
8232,2058250,491
8233,2058500,485
8234,2058750,484
8235,2059000,487
8236,2059250,486
8237,2059500,484
8238,2059750,481
8239,2060000,480
8240,2060250,485
8241,2060500,487
8242,2060750,488
8243,2061000,492
8244,2061250,1952
8245,2061500,594
8246,2061750,2048
8247,2062000,1147
8248,2062250,1082
8249,2062500,992
8250,2062750,1116
8251,2063000,1048
8252,2063250,1939
8253,2063500,2048
8254,2063750,2048
8255,2064000,576
8256,2064250,113
8257,2064500,674
8258,2064750,336
8259,2065000,433
8260,2065250,433
8261,2065500,435
8262,2065750,433
8263,2066000,431
8264,2066250,436
8265,2066500,434
8266,2066750,433
8267,2067000,426
8268,2067250,418
8269,2067500,416
8270,2067750,410
8271,2068000,401
8272,2068250,401
8273,2068500,401
8274,2068750,399
8275,2069000,402
8276,2069250,403
8277,2069500,399
8278,2069750,399
8279,2070000,401
8280,2070250,398
8281,2070500,364
8282,2070750,388
8283,2071000,384
8284,2071250,382
8285,2071500,376
8286,2071750,380
8287,2072000,382
8288,2072250,401
8289,2072500,402
8290,2072750,412
8291,2073000,408
8292,2073250,414
8293,2073500,424
8294,2073750,436
8295,2074000,435
8296,2074250,435
8297,2074500,438
8298,2074750,445
8299,2075000,452
8300,2075250,462
8301,2075500,471
8302,2075750,470
8303,2076000,479
8304,2076250,491
8305,2076500,496
8306,2076750,497
8307,2077000,500
8308,2077250,504
8309,2077500,512
8310,2077750,512
8311,2078000,512
8312,2078250,534
8313,2078500,512
8314,2078750,536
8315,2079000,545
8316,2079250,543
8317,2079500,544
8318,2079750,543
8319,2080000,554
8320,2080250,548
8321,2080500,546
8322,2080750,554
8323,2081000,499
8324,2081250,499
8325,2081500,499
8326,2081750,498
8327,2082000,500
8328,2082250,503
8329,2082500,504
8330,2082750,498
8331,2083000,500
8332,2083250,502
8333,2083500,497
8334,2083750,497
8335,2084000,496
8336,2084250,497
8337,2084500,497
8338,2084750,494
8339,2085000,494
8340,2085250,490
8341,2085500,490
8342,2085750,496
8343,2086000,497
8344,2086250,490
8345,2086500,495
8346,2086750,496
8347,2087000,491
8348,2087250,494
8349,2087500,491
8350,2087750,497
8351,2088000,495
8352,2088250,492
8353,2088500,496
8354,2088750,492
8355,2089000,487
8356,2089250,494
8357,2089500,492
8358,2089750,490
8359,2090000,491
8360,2090250,490
8361,2090500,491
8362,2090750,483
8363,2091000,487
8364,2091250,484
8365,2091500,477
8366,2091750,484
8367,2092000,483
8368,2092250,481
8369,2092500,487
8370,2092750,481
8371,2093000,482
8372,2093250,479
8373,2093500,480
8374,2093750,484
8375,2094000,481
8376,2094250,476
8377,2094500,480
8378,2094750,484
8379,2095000,481
8380,2095250,482
8381,2095500,481
8382,2095750,476
8383,2096000,478
8384,2096250,480
8385,2096500,482
8386,2096750,483
8387,2097000,468
8388,2097250,465
8389,2097500,470
8390,2097750,468
8391,2098000,468
8392,2098250,465
8393,2098500,467
8394,2098750,457
8395,2099000,465
8396,2099250,468
8397,2099500,465
8398,2099750,470
8399,2100000,468
8400,2100250,471
8401,2100500,471
8402,2100750,466
8403,2101000,468
8404,2101250,466
8405,2101500,468
8406,2101750,466
8407,2102000,465
8408,2102250,467
8409,2102500,466
8410,2102750,465
8411,2103000,465
8412,2103250,466
8413,2103500,470
8414,2103750,465
8415,2104000,465
8416,2104250,465
8417,2104500,470
8418,2104750,467
8419,2105000,462
8420,2105250,466
8421,2105500,468
8422,2105750,470
8423,2106000,466
8424,2106250,468
8425,2106500,465
8426,2106750,466
8427,2107000,464
8428,2107250,466
8429,2107500,469
8430,2107750,465
8431,2108000,466
8432,2108250,466
8433,2108500,466
8434,2108750,471
8435,2109000,474
8436,2109250,470
8437,2109500,465
8438,2109750,464
8439,2110000,466
8440,2110250,465
8441,2110500,464
8442,2110750,463
8443,2111000,459
8444,2111250,464
8445,2111500,455
8446,2111750,455
8447,2112000,463
8448,2112250,464
8449,2112500,456
8450,2112750,462
8451,2113000,451
8452,2113250,449
8453,2113500,450
8454,2113750,447
8455,2114000,448
8456,2114250,451
8457,2114500,453
8458,2114750,456
8459,2115000,451
8460,2115250,449
8461,2115500,460
8462,2115750,455
8463,2116000,455
8464,2116250,459
8465,2116500,456
8466,2116750,452
8467,2117000,451
8468,2117250,455
8469,2117500,452
8470,2117750,447
8471,2118000,450
8472,2118250,448
8473,2118500,448
8474,2118750,449
8475,2119000,448
8476,2119250,449
8477,2119500,446
8478,2119750,449
8479,2120000,452
8480,2120250,446
8481,2120500,448
8482,2120750,445
8483,2121000,448
8484,2121250,444
8485,2121500,449
8486,2121750,448
8487,2122000,448
8488,2122250,448
8489,2122500,449
8490,2122750,448
8491,2123000,451
8492,2123250,448
8493,2123500,449
8494,2123750,452
8495,2124000,444
8496,2124250,442
8497,2124500,444
8498,2124750,443
8499,2125000,449
8500,2125250,445
8501,2125500,449
8502,2125750,444
8503,2126000,439
8504,2126250,435
8505,2126500,434
8506,2126750,429
8507,2127000,433
8508,2127250,433
8509,2127500,438
8510,2127750,427
8511,2128000,433
8512,2128250,433
8513,2128500,433
8514,2128750,422
8515,2129000,426
8516,2129250,423
8517,2129500,430
8518,2129750,426
8519,2130000,427
8520,2130250,426
8521,2130500,424
8522,2130750,424
8523,2131000,427
8524,2131250,430
8525,2131500,426
8526,2131750,430
8527,2132000,433
8528,2132250,428
8529,2132500,431
8530,2132750,431
8531,2133000,432
8532,2133250,433
8533,2133500,430
8534,2133750,432
8535,2134000,433
8536,2134250,428
8537,2134500,433
8538,2134750,433
8539,2135000,428
8540,2135250,427
8541,2135500,432
8542,2135750,432
8543,2136000,429
8544,2136250,424
8545,2136500,428
8546,2136750,426
8547,2137000,431
8548,2137250,430
8549,2137500,421
8550,2137750,428
8551,2138000,424
8552,2138250,427
8553,2138500,424
8554,2138750,424
8555,2139000,428
8556,2139250,432
8557,2139500,424
8558,2139750,422
8559,2140000,427
8560,2140250,431
8561,2140500,420
8562,2140750,419
8563,2141000,417
8564,2141250,417
8565,2141500,417
8566,2141750,421
8567,2142000,422
8568,2142250,423
8569,2142500,421
8570,2142750,417
8571,2143000,417
8572,2143250,416
8573,2143500,423
8574,2143750,420
8575,2144000,428
8576,2144250,420
8577,2144500,425
8578,2144750,418
8579,2145000,415
8580,2145250,415
8581,2145500,411
8582,2145750,410
8583,2146000,412
8584,2146250,416
8585,2146500,416
8586,2146750,412
8587,2147000,416
8588,2147250,415
8589,2147500,412
8590,2147750,410
8591,2148000,401
8592,2148250,411
8593,2148500,410
8594,2148750,415
8595,2149000,415
8596,2149250,415
8597,2149500,414
8598,2149750,412
8599,2150000,416
8600,2150250,413
8601,2150500,412
8602,2150750,418
8603,2151000,422
8604,2151250,417
8605,2151500,418
8606,2151750,414
8607,2152000,418
8608,2152250,416
8609,2152500,416
8610,2152750,422
8611,2153000,418
8612,2153250,414
8613,2153500,419
8614,2153750,416
8615,2154000,415
8616,2154250,420
8617,2154500,421
8618,2154750,413
8619,2155000,416
8620,2155250,420
8621,2155500,417
8622,2155750,417
8623,2156000,426
8624,2156250,417
8625,2156500,419
8626,2156750,422
8627,2157000,416
8628,2157250,428
8629,2157500,416
8630,2157750,421
8631,2158000,416
8632,2158250,423
8633,2158500,420
8634,2158750,427
8635,2159000,428
8636,2159250,430
8637,2159500,430
8638,2159750,433
8639,2160000,433
8640,2160250,440
8641,2160500,450
8642,2160750,431
8643,2161000,479
8644,2161250,486
8645,2161500,485
8646,2161750,472
8647,2162000,472
8648,2162250,467
8649,2162500,468
8650,2162750,465
8651,2163000,466
8652,2163250,471
8653,2163500,471
8654,2163750,472
8655,2164000,479
8656,2164250,482
8657,2164500,479
8658,2164750,472
8659,2165000,468
8660,2165250,472
8661,2165500,465
8662,2165750,468
8663,2166000,476
8664,2166250,486
8665,2166500,487
8666,2166750,478
8667,2167000,484
8668,2167250,481
8669,2167500,480
8670,2167750,475
8671,2168000,477
8672,2168250,478
8673,2168500,486
8674,2168750,487
8675,2169000,493
8676,2169250,497
8677,2169500,502
8678,2169750,501
8679,2170000,494
8680,2170250,487
8681,2170500,484
8682,2170750,490
8683,2171000,496
8684,2171250,482
8685,2171500,512
8686,2171750,416
8687,2172000,511
8688,2172250,449
8689,2172500,536
8690,2172750,487
8691,2173000,512
8692,2173250,504
8693,2173500,501
8694,2173750,482
8695,2174000,488
8696,2174250,484
8697,2174500,464
8698,2174750,486
8699,2175000,496
8700,2175250,512
8701,2175500,465
8702,2175750,494
8703,2176000,479
8704,2176250,511
8705,2176500,499
8706,2176750,494
8707,2177000,483
8708,2177250,482
8709,2177500,487
8710,2177750,492
8711,2178000,491
8712,2178250,486
8713,2178500,488
8714,2178750,492
8715,2179000,484
8716,2179250,490
8717,2179500,488
8718,2179750,497
8719,2180000,497
8720,2180250,495
8721,2180500,488
8722,2180750,479
8723,2181000,482
8724,2181250,487
8725,2181500,484
8726,2181750,488
8727,2182000,484
8728,2182250,488
8729,2182500,488
8730,2182750,491
8731,2183000,491
8732,2183250,488
8733,2183500,483
8734,2183750,478
8735,2184000,481
8736,2184250,493
8737,2184500,495
8738,2184750,492
8739,2185000,488
8740,2185250,479
8741,2185500,479
8742,2185750,480
8743,2186000,483
8744,2186250,490
8745,2186500,485
8746,2186750,479
8747,2187000,476
8748,2187250,486
8749,2187500,483
8750,2187750,486
8751,2188000,483
8752,2188250,480
8753,2188500,476
8754,2188750,486
8755,2189000,483
8756,2189250,479
8757,2189500,484
8758,2189750,476
8759,2190000,484
8760,2190250,476
8761,2190500,484
8762,2190750,483
8763,2191000,488
8764,2191250,479
8765,2191500,490
8766,2191750,480
8767,2192000,485
8768,2192250,480
8769,2192500,481
8770,2192750,477
8771,2193000,479
8772,2193250,479
8773,2193500,471
8774,2193750,479
8775,2194000,478
8776,2194250,480
8777,2194500,476
8778,2194750,480
8779,2195000,475
8780,2195250,476
8781,2195500,480
8782,2195750,484
8783,2196000,481
8784,2196250,484
8785,2196500,488
8786,2196750,483
8787,2197000,483
8788,2197250,486
8789,2197500,488
8790,2197750,477
8791,2198000,480
8792,2198250,479
8793,2198500,475
8794,2198750,478
8795,2199000,472
8796,2199250,480
8797,2199500,470
8798,2199750,480
8799,2200000,479
8800,2200250,479
8801,2200500,476
8802,2200750,475
8803,2201000,480
8804,2201250,483
8805,2201500,480
8806,2201750,478
8807,2202000,480
8808,2202250,475
8809,2202500,478
8810,2202750,471
8811,2203000,477
8812,2203250,479
8813,2203500,479
8814,2203750,484
8815,2204000,477
8816,2204250,481
8817,2204500,482
8818,2204750,472
8819,2205000,474
8820,2205250,481
8821,2205500,484
8822,2205750,478
8823,2206000,478
8824,2206250,474
8825,2206500,476
8826,2206750,476
8827,2207000,479
8828,2207250,476
8829,2207500,476
8830,2207750,486
8831,2208000,478
8832,2208250,484
8833,2208500,479
8834,2208750,476
8835,2209000,483
8836,2209250,482
8837,2209500,486
8838,2209750,491
8839,2210000,491
8840,2210250,483
8841,2210500,488
8842,2210750,486
8843,2211000,490
8844,2211250,488
8845,2211500,480
8846,2211750,482
8847,2212000,486
8848,2212250,484
8849,2212500,483
8850,2212750,488
8851,2213000,478
8852,2213250,479
8853,2213500,480
8854,2213750,480
8855,2214000,481
8856,2214250,482
8857,2214500,484
8858,2214750,480
8859,2215000,484
8860,2215250,486
8861,2215500,479
8862,2215750,483
8863,2216000,482
8864,2216250,486
8865,2216500,490
8866,2216750,482
8867,2217000,480
8868,2217250,486
8869,2217500,487
8870,2217750,484
8871,2218000,487
8872,2218250,488
8873,2218500,486
8874,2218750,486
8875,2219000,483
8876,2219250,492
8877,2219500,487
8878,2219750,481
8879,2220000,483
8880,2220250,487
8881,2220500,487
8882,2220750,482
8883,2221000,487
8884,2221250,493
8885,2221500,484
8886,2221750,482
8887,2222000,486
8888,2222250,486
8889,2222500,484
8890,2222750,483
8891,2223000,484
8892,2223250,482
8893,2223500,488
8894,2223750,482
8895,2224000,487
8896,2224250,486
8897,2224500,484
8898,2224750,485
8899,2225000,475
8900,2225250,477
8901,2225500,478
8902,2225750,477
8903,2226000,480
8904,2226250,479
8905,2226500,476
8906,2226750,480
8907,2227000,478
8908,2227250,473
8909,2227500,472
8910,2227750,471
8911,2228000,472
8912,2228250,480
8913,2228500,476
8914,2228750,473
8915,2229000,479
8916,2229250,478
8917,2229500,480
8918,2229750,479
8919,2230000,478
8920,2230250,476
8921,2230500,481
8922,2230750,477
8923,2231000,479
8924,2231250,476
8925,2231500,477
8926,2231750,472
8927,2232000,476
8928,2232250,479
8929,2232500,478
8930,2232750,471
8931,2233000,470
8932,2233250,472
8933,2233500,471
8934,2233750,474
8935,2234000,476
8936,2234250,472
8937,2234500,479
8938,2234750,476
8939,2235000,477
8940,2235250,480
8941,2235500,470
8942,2235750,466
8943,2236000,475
8944,2236250,480
8945,2236500,478
8946,2236750,483
8947,2237000,478
8948,2237250,475
8949,2237500,472
8950,2237750,477
8951,2238000,475
8952,2238250,475
8953,2238500,482
8954,2238750,483
8955,2239000,488
8956,2239250,485
8957,2239500,486
8958,2239750,494
8959,2240000,487
8960,2240250,484
8961,2240500,487
8962,2240750,487
8963,2241000,480
8964,2241250,481
8965,2241500,482
8966,2241750,488
8967,2242000,480
8968,2242250,482
8969,2242500,480
8970,2242750,480
8971,2243000,483
8972,2243250,487
8973,2243500,487
8974,2243750,487
8975,2244000,492
8976,2244250,488
8977,2244500,484
8978,2244750,485
8979,2245000,484
8980,2245250,482
8981,2245500,492
8982,2245750,484
8983,2246000,491
8984,2246250,492
8985,2246500,484
8986,2246750,482
8987,2247000,484
8988,2247250,483
8989,2247500,482
8990,2247750,483
8991,2248000,490
8992,2248250,482
8993,2248500,484
8994,2248750,485
8995,2249000,479
8996,2249250,477
8997,2249500,482
8998,2249750,478
8999,2250000,482
9000,2250250,484
9001,2250500,486
9002,2250750,489
9003,2251000,491
9004,2251250,487
9005,2251500,493
9006,2251750,491
9007,2252000,487
9008,2252250,480
9009,2252500,484
9010,2252750,491
9011,2253000,485
9012,2253250,486
9013,2253500,480
9014,2253750,483
9015,2254000,484
9016,2254250,490
9017,2254500,480
9018,2254750,481
9019,2255000,484
9020,2255250,492
9021,2255500,486
9022,2255750,483
9023,2256000,481
9024,2256250,484
9025,2256500,483
9026,2256750,482
9027,2257000,480
9028,2257250,484
9029,2257500,481
9030,2257750,480
9031,2258000,479
9032,2258250,481
9033,2258500,482
9034,2258750,486
9035,2259000,480
9036,2259250,482
9037,2259500,485
9038,2259750,482
9039,2260000,488
9040,2260250,484
9041,2260500,481
9042,2260750,480
9043,2261000,478
9044,2261250,482
9045,2261500,483
9046,2261750,482
9047,2262000,480
9048,2262250,479
9049,2262500,480
9050,2262750,482
9051,2263000,479
9052,2263250,472
9053,2263500,480
9054,2263750,478
9055,2264000,482
9056,2264250,484
9057,2264500,480
9058,2264750,479
9059,2265000,480
9060,2265250,476
9061,2265500,476
9062,2265750,476
9063,2266000,476
9064,2266250,483
9065,2266500,480
9066,2266750,481
9067,2267000,486
9068,2267250,490
9069,2267500,479
9070,2267750,476
9071,2268000,482
9072,2268250,478
9073,2268500,479
9074,2268750,481
9075,2269000,479
9076,2269250,483
9077,2269500,478
9078,2269750,478
9079,2270000,479
9080,2270250,483
9081,2270500,477
9082,2270750,484
9083,2271000,480
9084,2271250,484
9085,2271500,476
9086,2271750,483
9087,2272000,483
9088,2272250,480
9089,2272500,485
9090,2272750,482
9091,2273000,484
9092,2273250,481
9093,2273500,483
9094,2273750,483
9095,2274000,483
9096,2274250,487
9097,2274500,484
9098,2274750,484
9099,2275000,491
9100,2275250,487
9101,2275500,484
9102,2275750,486
9103,2276000,484
9104,2276250,488
9105,2276500,488
9106,2276750,484
9107,2277000,484
9108,2277250,483
9109,2277500,488
9110,2277750,488
9111,2278000,487
9112,2278250,484
9113,2278500,486
9114,2278750,481
9115,2279000,487
9116,2279250,490
9117,2279500,488
9118,2279750,487
9119,2280000,481
9120,2280250,484
9121,2280500,493
9122,2280750,490
9123,2281000,493
9124,2281250,488
9125,2281500,486
9126,2281750,482
9127,2282000,486
9128,2282250,487
9129,2282500,484
9130,2282750,480
9131,2283000,486
9132,2283250,486
9133,2283500,484
9134,2283750,482
9135,2284000,482
9136,2284250,482
9137,2284500,486
9138,2284750,491
9139,2285000,487
9140,2285250,483
9141,2285500,483
9142,2285750,485
9143,2286000,486
9144,2286250,484
9145,2286500,487
9146,2286750,487
9147,2287000,486
9148,2287250,491
9149,2287500,483
9150,2287750,486
9151,2288000,484
9152,2288250,492
9153,2288500,488
9154,2288750,486
9155,2289000,482
9156,2289250,484
9157,2289500,483
9158,2289750,484
9159,2290000,481
9160,2290250,483
9161,2290500,487
9162,2290750,490
9163,2291000,495
9164,2291250,488
9165,2291500,491
9166,2291750,487
9167,2292000,487
9168,2292250,486
9169,2292500,485
9170,2292750,491
9171,2293000,494
9172,2293250,484
9173,2293500,491
9174,2293750,487
9175,2294000,490
9176,2294250,488
9177,2294500,487
9178,2294750,476
9179,2295000,484
9180,2295250,481
9181,2295500,486
9182,2295750,479
9183,2296000,485
9184,2296250,485
9185,2296500,488
9186,2296750,480
9187,2297000,479
9188,2297250,482
9189,2297500,485
9190,2297750,485
9191,2298000,484
9192,2298250,486
9193,2298500,490
9194,2298750,484
9195,2299000,483
9196,2299250,478
9197,2299500,481
9198,2299750,479
9199,2300000,487
9200,2300250,491
9201,2300500,480
9202,2300750,481
9203,2301000,478
9204,2301250,483
9205,2301500,488
9206,2301750,481
9207,2302000,484
9208,2302250,480
9209,2302500,479
9210,2302750,492
9211,2303000,481
9212,2303250,486
9213,2303500,491
9214,2303750,484
9215,2304000,488
9216,2304250,488
9217,2304500,487
9218,2304750,487
9219,2305000,480
9220,2305250,484
9221,2305500,481
9222,2305750,482
9223,2306000,482
9224,2306250,481
9225,2306500,482
9226,2306750,484
9227,2307000,480
9228,2307250,482
9229,2307500,482
9230,2307750,481
9231,2308000,481
9232,2308250,486
9233,2308500,480
9234,2308750,485
9235,2309000,481
9236,2309250,482
9237,2309500,481
9238,2309750,480
9239,2310000,480
9240,2310250,478
9241,2310500,483
9242,2310750,480
9243,2311000,481
9244,2311250,480
9245,2311500,479
9246,2311750,483
9247,2312000,478
9248,2312250,479
9249,2312500,484
9250,2312750,480
9251,2313000,479
9252,2313250,480
9253,2313500,476
9254,2313750,482
9255,2314000,480
9256,2314250,481
9257,2314500,482
9258,2314750,486
9259,2315000,480
9260,2315250,483
9261,2315500,484
9262,2315750,482
9263,2316000,484
9264,2316250,480
9265,2316500,487
9266,2316750,486
9267,2317000,482
9268,2317250,492
9269,2317500,484
9270,2317750,484
9271,2318000,482
9272,2318250,485
9273,2318500,487
9274,2318750,488
9275,2319000,488
9276,2319250,483
9277,2319500,490
9278,2319750,479
9279,2320000,491
9280,2320250,486
9281,2320500,484
9282,2320750,494
9283,2321000,488
9284,2321250,491
9285,2321500,494
9286,2321750,490
9287,2322000,492
9288,2322250,491
9289,2322500,490
9290,2322750,492
9291,2323000,488
9292,2323250,497
9293,2323500,492
9294,2323750,496
9295,2324000,491
9296,2324250,494
9297,2324500,492
9298,2324750,491
9299,2325000,495
9300,2325250,480
9301,2325500,484
9302,2325750,487
9303,2326000,487
9304,2326250,493
9305,2326500,494
9306,2326750,495
9307,2327000,486
9308,2327250,493
9309,2327500,488
9310,2327750,496
9311,2328000,484
9312,2328250,488
9313,2328500,488
9314,2328750,478
9315,2329000,484
9316,2329250,483
9317,2329500,487
9318,2329750,487
9319,2330000,488
9320,2330250,488
9321,2330500,494
9322,2330750,484
9323,2331000,478
9324,2331250,478
9325,2331500,486
9326,2331750,479
9327,2332000,480
9328,2332250,488
9329,2332500,480
9330,2332750,481
9331,2333000,478
9332,2333250,469
9333,2333500,472
9334,2333750,475
9335,2334000,476
9336,2334250,486
9337,2334500,472
9338,2334750,480
9339,2335000,478
9340,2335250,478
9341,2335500,467
9342,2335750,478
9343,2336000,475
9344,2336250,480
9345,2336500,479
9346,2336750,476
9347,2337000,482
9348,2337250,484
9349,2337500,486
9350,2337750,486
9351,2338000,481
9352,2338250,485
9353,2338500,486
9354,2338750,490
9355,2339000,485
9356,2339250,487
9357,2339500,491
9358,2339750,488
9359,2340000,483
9360,2340250,492
9361,2340500,491
9362,2340750,491
9363,2341000,486
9364,2341250,488
9365,2341500,488
9366,2341750,486
9367,2342000,487
9368,2342250,494
9369,2342500,492
9370,2342750,490
9371,2343000,484
9372,2343250,484
9373,2343500,488
9374,2343750,486
9375,2344000,487
9376,2344250,486
9377,2344500,484
9378,2344750,482
9379,2345000,486
9380,2345250,484
9381,2345500,487
9382,2345750,484
9383,2346000,490
9384,2346250,486
9385,2346500,486
9386,2346750,480
9387,2347000,491
9388,2347250,483
9389,2347500,483
9390,2347750,484
9391,2348000,483
9392,2348250,486
9393,2348500,478
9394,2348750,481
9395,2349000,490
9396,2349250,487
9397,2349500,490
9398,2349750,475
9399,2350000,484
9400,2350250,486
9401,2350500,484
9402,2350750,491
9403,2351000,490
9404,2351250,486
9405,2351500,484
9406,2351750,484
9407,2352000,491
9408,2352250,490
9409,2352500,490
9410,2352750,488
9411,2353000,488
9412,2353250,486
9413,2353500,486
9414,2353750,484
